,Product,Minimum,Maximum,Average,Date
23,Coriander Green KG,70.0,80.0,75.0,2017-01-07
24,Cow pea(Long) KG,50.0,55.0,53.0,2017-01-07
25,Cress Leaf KG,30.0,35.0,33.0,2017-01-07
26,Cucumber(Local) KG,20.0,25.0,22.0,2017-01-07
27,Fennel Leaf KG,60.0,70.0,65.0,2017-01-07
28,Fenugreek Leaf KG,40.0,45.0,43.0,2017-01-07
29,Fish Fresh KG,225.0,230.0,228.0,2017-01-07
30,French Bean(Local) KG,35.0,40.0,37.0,2017-01-07
31,Garlic Dry Chinese KG,340.0,350.0,345.0,2017-01-07
32,Garlic Dry Nepali KG,310.0,320.0,317.0,2017-01-07
33,Garlic Green KG,120.0,130.0,125.0,2017-01-07
34,Ginger KG,40.0,50.0,46.0,2017-01-07
35,Green Peas KG,25.0,30.0,28.0,2017-01-07
36,Knolkhol KG,30.0,35.0,33.0,2017-01-07
37,Lemon KG,40.0,50.0,45.0,2017-01-07
38,Lettuce KG,40.0,45.0,43.0,2017-01-07
39,Lime KG,400.0,450.0,425.0,2017-01-07
40,Mint KG,90.0,100.0,95.0,2017-01-07
41,Mombin KG,35.0,40.0,38.0,2017-01-07
42,Mushroom(Kanya) KG,120.0,130.0,125.0,2017-01-07
43,Mustard Leaf KG,40.0,45.0,43.0,2017-01-07
44,Onion Dry (Indian) KG,24.0,26.0,25.0,2017-01-07
45,Onion Green KG,30.0,35.0,33.0,2017-01-07
46,Orange(Nepali) KG,80.0,90.0,85.0,2017-01-07
47,Papaya(Nepali) KG,20.0,25.0,22.0,2017-01-07
48,Parseley KG,90.0,100.0,95.0,2017-01-07
49,Pear(Local) KG,100.0,110.0,105.0,2017-01-07
50,Pineapple 1 Pc,100.0,110.0,105.0,2017-01-07
51,Pointed Gourd(Local) KG,45.0,50.0,48.0,2017-01-07
52,Pomegranate KG,200.0,210.0,205.0,2017-01-07
53,Potato Red KG,25.0,28.0,26.0,2017-01-07
54,Potato White KG,18.0,20.0,19.0,2017-01-07
55,Pumpkin KG,18.0,20.0,19.0,2017-01-07
56,Raddish Red KG,18.0,20.0,19.0,2017-01-07
57,Raddish White(Local) KG,18.0,20.0,19.0,2017-01-07
58,Spinach Leaf KG,20.0,25.0,23.0,2017-01-07
59,Squash(Long) KG,15.0,18.0,17.0,2017-01-07
60,Sugarbeet KG,90.0,100.0,95.0,2017-01-07
61,Sweet Orange KG,100.0,110.0,105.0,2017-01-07
62,Sweet Potato KG,55.0,60.0,58.0,2017-01-07
63,Sword Bean KG,28.0,33.0,30.0,2017-01-07
64,Tamarind KG,90.0,100.0,95.0,2017-01-07
65,Tofu KG,80.0,90.0,85.0,2017-01-07
66,Tomato Big(Nepali) KG,25.0,30.0,28.0,2017-01-07
67,Tomato Small(Local) KG,25.0,30.0,27.0,2017-01-07
68,Turnip A KG,30.0,35.0,33.0,2017-01-07
69,Water Melon(Green) KG,60.0,70.0,65.0,2017-01-07
70,Yam KG,25.0,30.0,28.0,2017-01-07
0,Apple(Jholey) KG,90.0,100.0,95.0,2017-01-08
1,Arum KG,35.0,40.0,38.0,2017-01-08
2,Bakula KG,50.0,60.0,55.0,2017-01-08
3,Bamboo Shoot KG,120.0,130.0,125.0,2017-01-08
4,Banana Per Dozen,70.0,80.0,75.0,2017-01-08
5,Barela KG,35.0,40.0,38.0,2017-01-08
6,Bitter Gourd KG,75.0,80.0,78.0,2017-01-08
7,Bottle Gourd KG,30.0,35.0,33.0,2017-01-08
8,Brd Leaf Mustard KG,25.0,30.0,28.0,2017-01-08
9,Brinjal Long KG,30.0,35.0,33.0,2017-01-08
10,Brinjal Round KG,30.0,35.0,33.0,2017-01-08
11,Brocauli KG,25.0,30.0,28.0,2017-01-08
12,Cabbage(Local) KG,18.0,20.0,19.0,2017-01-08
13,Capsicum KG,35.0,40.0,38.0,2017-01-08
14,Carrot(Local) KG,55.0,60.0,58.0,2017-01-08
15,Cauli Local KG,18.0,20.0,19.0,2017-01-08
16,Cauli Terai KG,10.0,15.0,12.0,2017-01-08
17,Celery KG,90.0,100.0,95.0,2017-01-08
18,Chilli Dry KG,270.0,280.0,275.0,2017-01-08
19,Chilli Green KG,45.0,50.0,48.0,2017-01-08
20,Christophine KG,15.0,20.0,18.0,2017-01-08
21,Clive Dry KG,200.0,210.0,205.0,2017-01-08
22,Clive Green KG,70.0,80.0,75.0,2017-01-08
23,Coriander Green KG,50.0,60.0,55.0,2017-01-08
24,Cow pea(Long) KG,50.0,55.0,52.0,2017-01-08
25,Cress Leaf KG,30.0,40.0,35.0,2017-01-08
26,Cucumber(Local) KG,20.0,25.0,22.0,2017-01-08
27,Fennel Leaf KG,60.0,70.0,65.0,2017-01-08
28,Fenugreek Leaf KG,40.0,45.0,43.0,2017-01-08
29,Fish Fresh KG,225.0,230.0,228.0,2017-01-08
30,French Bean(Local) KG,35.0,40.0,38.0,2017-01-08
31,Garlic Dry Chinese KG,340.0,350.0,345.0,2017-01-08
32,Garlic Dry Nepali KG,310.0,320.0,315.0,2017-01-08
33,Garlic Green KG,100.0,110.0,105.0,2017-01-08
34,Ginger KG,40.0,50.0,45.0,2017-01-08
35,Green Peas KG,25.0,30.0,28.0,2017-01-08
36,Knolkhol KG,30.0,35.0,33.0,2017-01-08
37,Lemon KG,40.0,50.0,45.0,2017-01-08
38,Lettuce KG,40.0,45.0,43.0,2017-01-08
39,Lime KG,400.0,450.0,425.0,2017-01-08
40,Mint KG,90.0,100.0,95.0,2017-01-08
41,Mombin KG,35.0,40.0,38.0,2017-01-08
42,Mushroom(Kanya) KG,120.0,130.0,125.0,2017-01-08
43,Mustard Leaf KG,40.0,45.0,43.0,2017-01-08
44,Okara KG,120.0,130.0,125.0,2017-01-08
45,Onion Dry (Indian) KG,24.0,26.0,25.0,2017-01-08
46,Onion Green KG,35.0,40.0,38.0,2017-01-08
47,Orange(Nepali) KG,90.0,100.0,95.0,2017-01-08
48,Papaya(Nepali) KG,60.0,70.0,65.0,2017-01-08
49,Parseley KG,90.0,100.0,95.0,2017-01-08
50,Pear(Local) KG,100.0,110.0,105.0,2017-01-08
51,Pineapple 1 Pc,100.0,110.0,105.0,2017-01-08
52,Pointed Gourd(Local) KG,45.0,50.0,48.0,2017-01-08
53,Pomegranate KG,200.0,210.0,205.0,2017-01-08
54,Potato Red KG,25.0,27.0,26.0,2017-01-08
55,Potato White KG,18.0,20.0,19.0,2017-01-08
56,Pumpkin KG,20.0,22.0,21.0,2017-01-08
57,Raddish Red KG,18.0,20.0,19.0,2017-01-08
58,Raddish White(Local) KG,18.0,20.0,19.0,2017-01-08
59,Spinach Leaf KG,25.0,30.0,28.0,2017-01-08
60,Squash(Long) KG,10.0,15.0,12.0,2017-01-08
61,Sugarbeet KG,90.0,100.0,95.0,2017-01-08
62,Sweet Orange KG,100.0,110.0,105.0,2017-01-08
63,Sweet Potato KG,50.0,60.0,55.0,2017-01-08
64,Sword Bean KG,25.0,30.0,28.0,2017-01-08
65,Tamarind KG,90.0,100.0,95.0,2017-01-08
66,Tofu KG,80.0,90.0,85.0,2017-01-08
67,Tomato Big(Nepali) KG,25.0,30.0,28.0,2017-01-08
68,Tomato Small(Local) KG,20.0,30.0,25.0,2017-01-08
69,Turnip A KG,30.0,40.0,35.0,2017-01-08
70,Water Melon(Green) KG,60.0,70.0,65.0,2017-01-08
71,Yam KG,30.0,35.0,33.0,2017-01-08
0,Apple(Jholey) KG,90.0,100.0,95.0,2017-01-09
1,Arum KG,35.0,40.0,38.0,2017-01-09
2,Bakula KG,50.0,60.0,55.0,2017-01-09
3,Bamboo Shoot KG,120.0,130.0,125.0,2017-01-09
4,Banana Per Dozen,70.0,80.0,75.0,2017-01-09
5,Barela KG,30.0,35.0,33.0,2017-01-09
6,Bitter Gourd KG,75.0,80.0,78.0,2017-01-09
7,Bottle Gourd KG,30.0,35.0,33.0,2017-01-09
8,Brd Leaf Mustard KG,25.0,30.0,28.0,2017-01-09
9,Brinjal Long KG,30.0,35.0,33.0,2017-01-09
10,Brinjal Round KG,30.0,35.0,33.0,2017-01-09
11,Brocauli KG,30.0,35.0,33.0,2017-01-09
12,Cabbage(Local) KG,15.0,20.0,18.0,2017-01-09
13,Capsicum KG,35.0,40.0,38.0,2017-01-09
14,Carrot(Local) KG,55.0,60.0,58.0,2017-01-09
15,Cauli Local KG,18.0,20.0,19.0,2017-01-09
16,Cauli Terai KG,10.0,15.0,12.0,2017-01-09
17,Celery KG,90.0,100.0,95.0,2017-01-09
18,Chilli Dry KG,270.0,280.0,275.0,2017-01-09
19,Chilli Green KG,40.0,50.0,45.0,2017-01-09
20,Christophine KG,15.0,20.0,18.0,2017-01-09
21,Clive Dry KG,200.0,210.0,205.0,2017-01-09
22,Clive Green KG,70.0,80.0,75.0,2017-01-09
23,Coriander Green KG,50.0,60.0,56.0,2017-01-09
24,Cow pea(Long) KG,45.0,50.0,48.0,2017-01-09
25,Cress Leaf KG,30.0,35.0,32.0,2017-01-09
26,Cucumber(Local) KG,20.0,25.0,22.0,2017-01-09
27,Fennel Leaf KG,60.0,70.0,65.0,2017-01-09
28,Fenugreek Leaf KG,40.0,45.0,43.0,2017-01-09
29,Fish Fresh KG,225.0,230.0,228.0,2017-01-09
30,French Bean(Local) KG,35.0,40.0,38.0,2017-01-09
31,Garlic Dry Chinese KG,340.0,350.0,345.0,2017-01-09
32,Garlic Dry Nepali KG,310.0,320.0,315.0,2017-01-09
33,Garlic Green KG,100.0,110.0,105.0,2017-01-09
34,Ginger KG,40.0,50.0,45.0,2017-01-09
35,Green Peas KG,25.0,30.0,28.0,2017-01-09
36,Knolkhol KG,30.0,35.0,33.0,2017-01-09
37,Lemon KG,40.0,50.0,45.0,2017-01-09
38,Lettuce KG,40.0,45.0,43.0,2017-01-09
39,Lime KG,400.0,450.0,425.0,2017-01-09
40,Mint KG,90.0,100.0,95.0,2017-01-09
41,Mombin KG,35.0,40.0,38.0,2017-01-09
42,Mushroom(Kanya) KG,120.0,130.0,125.0,2017-01-09
43,Mustard Leaf KG,40.0,45.0,43.0,2017-01-09
44,Okara KG,120.0,130.0,125.0,2017-01-09
45,Onion Dry (Indian) KG,24.0,26.0,25.0,2017-01-09
46,Onion Green KG,33.0,40.0,37.0,2017-01-09
47,Orange(Nepali) KG,90.0,100.0,95.0,2017-01-09
48,Papaya(Nepali) KG,60.0,70.0,65.0,2017-01-09
49,Parseley KG,90.0,100.0,95.0,2017-01-09
50,Pear(Local) KG,100.0,110.0,105.0,2017-01-09
51,Pineapple 1 Pc,100.0,110.0,105.0,2017-01-09
52,Pointed Gourd(Local) KG,44.0,50.0,47.0,2017-01-09
53,Pomegranate KG,200.0,210.0,205.0,2017-01-09
54,Potato Red KG,25.0,27.0,26.0,2017-01-09
55,Potato White KG,18.0,20.0,19.0,2017-01-09
56,Pumpkin KG,20.0,22.0,21.0,2017-01-09
57,Raddish Red KG,15.0,20.0,18.0,2017-01-09
58,Raddish White(Local) KG,15.0,20.0,18.0,2017-01-09
59,Spinach Leaf KG,25.0,30.0,28.0,2017-01-09
60,Squash(Long) KG,10.0,15.0,12.0,2017-01-09
61,Sugarbeet KG,90.0,100.0,95.0,2017-01-09
62,Sweet Orange KG,100.0,110.0,105.0,2017-01-09
63,Sweet Potato KG,50.0,60.0,55.0,2017-01-09
64,Sword Bean KG,25.0,30.0,28.0,2017-01-09
65,Tamarind KG,90.0,100.0,95.0,2017-01-09
66,Tofu KG,80.0,90.0,85.0,2017-01-09
67,Tomato Big(Nepali) KG,25.0,30.0,28.0,2017-01-09
68,Tomato Small(Local) KG,20.0,30.0,25.0,2017-01-09
69,Turnip A KG,30.0,40.0,35.0,2017-01-09
70,Water Melon(Green) KG,60.0,70.0,65.0,2017-01-09
71,Yam KG,30.0,35.0,33.0,2017-01-09
0,Apple(Jholey) KG,90.0,100.0,95.0,2017-01-10
1,Arum KG,35.0,40.0,38.0,2017-01-10
2,Bakula KG,50.0,55.0,52.0,2017-01-10
3,Bamboo Shoot KG,120.0,130.0,125.0,2017-01-10
4,Banana Per Dozen,70.0,80.0,75.0,2017-01-10
5,Barela KG,30.0,35.0,33.0,2017-01-10
6,Bitter Gourd KG,100.0,110.0,105.0,2017-01-10
7,Bottle Gourd KG,30.0,35.0,33.0,2017-01-10
8,Brd Leaf Mustard KG,25.0,30.0,28.0,2017-01-10
9,Brinjal Long KG,30.0,35.0,33.0,2017-01-10
10,Brinjal Round KG,30.0,35.0,33.0,2017-01-10
11,Brocauli KG,30.0,35.0,33.0,2017-01-10
12,Cabbage(Local) KG,15.0,20.0,18.0,2017-01-10
13,Capsicum KG,35.0,40.0,38.0,2017-01-10
14,Carrot(Local) KG,50.0,60.0,55.0,2017-01-10
15,Cauli Local KG,20.0,30.0,25.0,2017-01-10
16,Cauli Terai KG,10.0,15.0,12.0,2017-01-10
17,Celery KG,90.0,100.0,95.0,2017-01-10
18,Chilli Dry KG,270.0,280.0,275.0,2017-01-10
19,Chilli Green KG,40.0,45.0,42.0,2017-01-10
20,Christophine KG,15.0,20.0,18.0,2017-01-10
21,Clive Dry KG,200.0,210.0,205.0,2017-01-10
22,Clive Green KG,70.0,80.0,75.0,2017-01-10
23,Coriander Green KG,50.0,60.0,55.0,2017-01-10
24,Cress Leaf KG,30.0,40.0,35.0,2017-01-10
25,Cucumber(Local) KG,20.0,25.0,22.0,2017-01-10
26,Fennel Leaf KG,60.0,70.0,65.0,2017-01-10
27,Fenugreek Leaf KG,40.0,45.0,43.0,2017-01-10
28,Fish Fresh KG,225.0,230.0,228.0,2017-01-10
29,French Bean(Local) KG,40.0,45.0,42.0,2017-01-10
30,Garlic Dry Chinese KG,340.0,350.0,345.0,2017-01-10
31,Garlic Dry Nepali KG,310.0,320.0,315.0,2017-01-10
32,Garlic Green KG,100.0,110.0,105.0,2017-01-10
33,Ginger KG,40.0,50.0,45.0,2017-01-10
34,Green Peas KG,25.0,30.0,28.0,2017-01-10
35,Knolkhol KG,30.0,35.0,33.0,2017-01-10
36,Lemon KG,40.0,50.0,45.0,2017-01-10
37,Lettuce KG,40.0,45.0,43.0,2017-01-10
38,Lime KG,400.0,450.0,425.0,2017-01-10
39,Mint KG,90.0,100.0,95.0,2017-01-10
40,Mombin KG,35.0,40.0,38.0,2017-01-10
41,Mushroom(Kanya) KG,120.0,130.0,125.0,2017-01-10
42,Mustard Leaf KG,40.0,45.0,43.0,2017-01-10
43,Okara KG,120.0,130.0,125.0,2017-01-10
44,Onion Dry (Indian) KG,24.0,26.0,25.0,2017-01-10
45,Onion Green KG,30.0,40.0,35.0,2017-01-10
46,Orange(Nepali) KG,90.0,100.0,95.0,2017-01-10
47,Papaya(Nepali) KG,60.0,70.0,65.0,2017-01-10
48,Parseley KG,90.0,100.0,95.0,2017-01-10
49,Pear(Local) KG,100.0,110.0,105.0,2017-01-10
50,Pineapple 1 Pc,100.0,110.0,105.0,2017-01-10
51,Pointed Gourd(Local) KG,50.0,55.0,52.0,2017-01-10
52,Pomegranate KG,200.0,210.0,205.0,2017-01-10
53,Potato Red KG,25.0,27.0,26.0,2017-01-10
54,Potato White KG,18.0,20.0,19.0,2017-01-10
55,Pumpkin KG,20.0,22.0,21.0,2017-01-10
56,Raddish Red KG,15.0,20.0,18.0,2017-01-10
57,Raddish White(Local) KG,15.0,20.0,18.0,2017-01-10
58,Red Cabbbage KG,50.0,55.0,53.0,2017-01-10
59,Spinach Leaf KG,25.0,30.0,28.0,2017-01-10
60,Squash(Long) KG,10.0,15.0,12.0,2017-01-10
61,Sugarbeet KG,90.0,100.0,95.0,2017-01-10
62,Sweet Orange KG,100.0,110.0,105.0,2017-01-10
63,Sweet Potato KG,50.0,55.0,52.0,2017-01-10
64,Sword Bean KG,25.0,30.0,28.0,2017-01-10
65,Tamarind KG,90.0,100.0,95.0,2017-01-10
66,Tofu KG,80.0,90.0,85.0,2017-01-10
67,Tomato Big(Nepali) KG,25.0,30.0,28.0,2017-01-10
68,Tomato Small(Local) KG,20.0,25.0,22.0,2017-01-10
69,Turnip A KG,30.0,40.0,35.0,2017-01-10
70,Water Melon(Green) KG,100.0,110.0,105.0,2017-01-10
71,Yam KG,30.0,35.0,33.0,2017-01-10
0,Apple(Jholey) KG,90.0,100.0,95.0,2017-01-11
1,Arum KG,35.0,40.0,37.0,2017-01-11
2,Bakula KG,50.0,55.0,52.0,2017-01-11
3,Bamboo Shoot KG,120.0,130.0,125.0,2017-01-11
4,Banana Per Dozen,70.0,80.0,75.0,2017-01-11
5,Barela KG,30.0,35.0,33.0,2017-01-11
6,Bitter Gourd KG,90.0,100.0,94.0,2017-01-11
7,Bottle Gourd KG,30.0,35.0,32.0,2017-01-11
8,Brd Leaf Mustard KG,25.0,30.0,28.0,2017-01-11
9,Brinjal Long KG,28.0,32.0,30.0,2017-01-11
10,Brinjal Round KG,30.0,35.0,31.0,2017-01-11
11,Brocauli KG,30.0,35.0,33.0,2017-01-11
12,Cabbage(Local) KG,15.0,20.0,18.0,2017-01-11
13,Capsicum KG,40.0,45.0,42.0,2017-01-11
14,Carrot(Local) KG,45.0,50.0,48.0,2017-01-11
15,Cauli Local KG,25.0,30.0,27.0,2017-01-11
16,Cauli Terai KG,15.0,20.0,18.0,2017-01-11
17,Celery KG,90.0,100.0,95.0,2017-01-11
18,Chilli Dry KG,270.0,280.0,275.0,2017-01-11
19,Chilli Green KG,40.0,45.0,42.0,2017-01-11
20,Christophine KG,18.0,20.0,19.0,2017-01-11
21,Clive Dry KG,200.0,210.0,205.0,2017-01-11
22,Clive Green KG,70.0,80.0,75.0,2017-01-11
23,Coriander Green KG,50.0,60.0,54.0,2017-01-11
24,Cress Leaf KG,30.0,40.0,35.0,2017-01-11
25,Cucumber(Local) KG,20.0,25.0,22.0,2017-01-11
26,Fennel Leaf KG,60.0,70.0,65.0,2017-01-11
27,Fenugreek Leaf KG,40.0,45.0,43.0,2017-01-11
28,Fish Fresh KG,225.0,230.0,228.0,2017-01-11
29,French Bean(Local) KG,45.0,50.0,48.0,2017-01-11
30,Garlic Dry Chinese KG,340.0,350.0,344.0,2017-01-11
31,Garlic Dry Nepali KG,310.0,320.0,316.0,2017-01-11
32,Garlic Green KG,100.0,110.0,104.0,2017-01-11
33,Ginger KG,40.0,50.0,46.0,2017-01-11
34,Green Peas KG,28.0,35.0,30.0,2017-01-11
35,Knolkhol KG,25.0,30.0,28.0,2017-01-11
36,Lemon KG,40.0,50.0,45.0,2017-01-11
37,Lettuce KG,40.0,45.0,43.0,2017-01-11
38,Lime KG,400.0,450.0,425.0,2017-01-11
39,Mint KG,90.0,100.0,95.0,2017-01-11
40,Mombin KG,35.0,40.0,38.0,2017-01-11
41,Mushroom(Kanya) KG,150.0,160.0,153.0,2017-01-11
42,Mustard Leaf KG,40.0,45.0,43.0,2017-01-11
43,Okara KG,130.0,140.0,136.0,2017-01-11
44,Onion Dry (Indian) KG,24.0,26.0,25.0,2017-01-11
45,Onion Green KG,30.0,40.0,35.0,2017-01-11
46,Orange(Nepali) KG,90.0,100.0,95.0,2017-01-11
47,Papaya(Nepali) KG,60.0,70.0,65.0,2017-01-11
48,Parseley KG,90.0,100.0,95.0,2017-01-11
49,Pear(Local) KG,100.0,110.0,105.0,2017-01-11
50,Pineapple 1 Pc,100.0,110.0,105.0,2017-01-11
51,Pointed Gourd(Local) KG,50.0,55.0,52.0,2017-01-11
52,Pomegranate KG,200.0,210.0,205.0,2017-01-11
53,Potato Red KG,25.0,27.0,26.0,2017-01-11
54,Potato White KG,18.0,20.0,19.0,2017-01-11
55,Pumpkin KG,20.0,22.0,21.0,2017-01-11
56,Raddish Red KG,15.0,20.0,18.0,2017-01-11
57,Raddish White(Local) KG,15.0,20.0,18.0,2017-01-11
58,Red Cabbbage KG,50.0,55.0,53.0,2017-01-11
59,Spinach Leaf KG,25.0,30.0,28.0,2017-01-11
60,Squash(Long) KG,10.0,15.0,12.0,2017-01-11
61,Sugarbeet KG,90.0,100.0,95.0,2017-01-11
62,Sweet Orange KG,100.0,120.0,110.0,2017-01-11
63,Sweet Potato KG,50.0,55.0,52.0,2017-01-11
64,Sword Bean KG,28.0,32.0,30.0,2017-01-11
65,Tamarind KG,90.0,100.0,95.0,2017-01-11
66,Tofu KG,80.0,90.0,85.0,2017-01-11
67,Tomato Big(Nepali) KG,25.0,30.0,28.0,2017-01-11
68,Tomato Small(Local) KG,25.0,30.0,27.0,2017-01-11
69,Turnip A KG,30.0,40.0,35.0,2017-01-11
70,Water Melon(Green) KG,60.0,70.0,65.0,2017-01-11
71,Yam KG,30.0,38.0,35.0,2017-01-11
0,Apple(Jholey) KG,90.0,100.0,95.0,2017-01-12
1,Arum KG,30.0,35.0,33.0,2017-01-12
2,Bakula KG,50.0,55.0,52.0,2017-01-12
3,Bamboo Shoot KG,120.0,130.0,125.0,2017-01-12
4,Banana Per Dozen,70.0,80.0,75.0,2017-01-12
5,Bitter Gourd KG,100.0,110.0,105.0,2017-01-12
6,Bottle Gourd KG,30.0,35.0,33.0,2017-01-12
7,Brd Leaf Mustard KG,25.0,30.0,28.0,2017-01-12
8,Brinjal Long KG,30.0,35.0,33.0,2017-01-12
9,Brinjal Round KG,30.0,35.0,33.0,2017-01-12
10,Brocauli KG,30.0,35.0,32.0,2017-01-12
11,Cabbage(Local) KG,20.0,25.0,22.0,2017-01-12
12,Capsicum KG,35.0,40.0,38.0,2017-01-12
13,Carrot(Local) KG,45.0,50.0,48.0,2017-01-12
14,Cauli Local KG,20.0,25.0,22.0,2017-01-12
15,Cauli Terai KG,15.0,20.0,18.0,2017-01-12
16,Celery KG,90.0,100.0,95.0,2017-01-12
17,Chilli Dry KG,270.0,280.0,275.0,2017-01-12
18,Chilli Green KG,35.0,40.0,38.0,2017-01-12
19,Clive Dry KG,200.0,210.0,205.0,2017-01-12
20,Clive Green KG,70.0,80.0,75.0,2017-01-12
21,Coriander Green KG,50.0,60.0,55.0,2017-01-12
22,Cress Leaf KG,30.0,35.0,33.0,2017-01-12
23,Cucumber(Local) KG,20.0,25.0,22.0,2017-01-12
24,Fennel Leaf KG,60.0,70.0,65.0,2017-01-12
25,Fenugreek Leaf KG,40.0,45.0,43.0,2017-01-12
26,Fish Fresh KG,225.0,230.0,228.0,2017-01-12
27,French Bean(Local) KG,40.0,45.0,42.0,2017-01-12
28,Garlic Dry Chinese KG,340.0,350.0,345.0,2017-01-12
29,Garlic Dry Nepali KG,310.0,320.0,315.0,2017-01-12
30,Garlic Green KG,100.0,110.0,105.0,2017-01-12
31,Ginger KG,40.0,45.0,42.0,2017-01-12
32,Green Peas KG,30.0,35.0,33.0,2017-01-12
33,Knolkhol KG,30.0,40.0,35.0,2017-01-12
34,Lemon KG,40.0,50.0,45.0,2017-01-12
35,Lettuce KG,40.0,45.0,43.0,2017-01-12
36,Lime KG,400.0,450.0,425.0,2017-01-12
37,Mint KG,90.0,100.0,95.0,2017-01-12
38,Mombin KG,35.0,40.0,38.0,2017-01-12
39,Mushroom(Kanya) KG,120.0,130.0,125.0,2017-01-12
40,Mustard Leaf KG,40.0,45.0,43.0,2017-01-12
41,Okara KG,120.0,130.0,125.0,2017-01-12
42,Onion Dry (Indian) KG,24.0,26.0,25.0,2017-01-12
43,Onion Green KG,35.0,40.0,38.0,2017-01-12
44,Orange(Nepali) KG,80.0,90.0,85.0,2017-01-12
45,Papaya(Nepali) KG,60.0,70.0,65.0,2017-01-12
46,Parseley KG,90.0,100.0,95.0,2017-01-12
47,Pear(Local) KG,100.0,110.0,105.0,2017-01-12
48,Pineapple 1 Pc,100.0,110.0,105.0,2017-01-12
49,Pomegranate KG,200.0,210.0,205.0,2017-01-12
50,Potato Red KG,24.0,26.0,25.0,2017-01-12
51,Potato White KG,18.0,20.0,19.0,2017-01-12
52,Pumpkin KG,20.0,25.0,22.0,2017-01-12
53,Raddish Red KG,18.0,20.0,19.0,2017-01-12
54,Raddish White(Local) KG,18.0,20.0,19.0,2017-01-12
55,Red Cabbbage KG,50.0,55.0,53.0,2017-01-12
56,Spinach Leaf KG,25.0,30.0,28.0,2017-01-12
57,Squash(Long) KG,10.0,15.0,12.0,2017-01-12
58,Sugarbeet KG,90.0,100.0,95.0,2017-01-12
59,Sweet Orange KG,100.0,110.0,105.0,2017-01-12
60,Sweet Potato KG,50.0,55.0,52.0,2017-01-12
61,Sword Bean KG,30.0,35.0,33.0,2017-01-12
62,Tamarind KG,90.0,100.0,95.0,2017-01-12
63,Tofu KG,80.0,90.0,85.0,2017-01-12
64,Tomato Big(Nepali) KG,25.0,30.0,28.0,2017-01-12
65,Tomato Small(Local) KG,20.0,30.0,25.0,2017-01-12
66,Turnip A KG,30.0,40.0,35.0,2017-01-12
67,Water Melon(Green) KG,60.0,70.0,65.0,2017-01-12
68,Yam KG,40.0,45.0,42.0,2017-01-12
0,Apple(Jholey) KG,90.0,100.0,95.0,2017-01-13
1,Arum KG,30.0,35.0,33.0,2017-01-13
2,Bakula KG,50.0,60.0,55.0,2017-01-13
3,Bamboo Shoot KG,120.0,130.0,125.0,2017-01-13
4,Banana Per Dozen,70.0,80.0,75.0,2017-01-13
5,Bitter Gourd KG,100.0,110.0,105.0,2017-01-13
6,Bottle Gourd KG,30.0,35.0,33.0,2017-01-13
7,Brd Leaf Mustard KG,25.0,30.0,28.0,2017-01-13
8,Brinjal Long KG,25.0,30.0,28.0,2017-01-13
9,Brinjal Round KG,25.0,30.0,28.0,2017-01-13
10,Brocauli KG,30.0,35.0,33.0,2017-01-13
11,Cabbage(Local) KG,20.0,25.0,22.0,2017-01-13
12,Capsicum KG,35.0,40.0,38.0,2017-01-13
13,Carrot(Local) KG,45.0,50.0,48.0,2017-01-13
14,Cauli Local KG,20.0,25.0,22.0,2017-01-13
15,Cauli Terai KG,15.0,20.0,18.0,2017-01-13
16,Celery KG,90.0,100.0,95.0,2017-01-13
17,Chilli Dry KG,270.0,280.0,275.0,2017-01-13
18,Chilli Green KG,35.0,40.0,38.0,2017-01-13
19,Clive Dry KG,200.0,210.0,205.0,2017-01-13
20,Clive Green KG,70.0,80.0,75.0,2017-01-13
21,Coriander Green KG,50.0,60.0,55.0,2017-01-13
22,Cress Leaf KG,30.0,35.0,33.0,2017-01-13
23,Cucumber(Local) KG,20.0,25.0,22.0,2017-01-13
24,Fennel Leaf KG,60.0,70.0,65.0,2017-01-13
25,Fenugreek Leaf KG,40.0,45.0,43.0,2017-01-13
26,Fish Fresh KG,225.0,230.0,228.0,2017-01-13
27,French Bean(Local) KG,35.0,40.0,38.0,2017-01-13
28,Garlic Dry Chinese KG,340.0,350.0,345.0,2017-01-13
29,Garlic Dry Nepali KG,310.0,320.0,315.0,2017-01-13
30,Garlic Green KG,90.0,100.0,95.0,2017-01-13
31,Ginger KG,40.0,50.0,45.0,2017-01-13
32,Green Peas KG,30.0,35.0,33.0,2017-01-13
33,Knolkhol KG,30.0,35.0,33.0,2017-01-13
34,Lettuce KG,40.0,45.0,43.0,2017-01-13
35,Lime KG,400.0,450.0,425.0,2017-01-13
36,Mint KG,90.0,100.0,95.0,2017-01-13
37,Mombin KG,35.0,40.0,38.0,2017-01-13
38,Mushroom(Kanya) KG,120.0,130.0,125.0,2017-01-13
39,Mustard Leaf KG,40.0,45.0,43.0,2017-01-13
40,Okara KG,120.0,130.0,125.0,2017-01-13
41,Onion Dry (Indian) KG,24.0,26.0,25.0,2017-01-13
42,Onion Green KG,35.0,40.0,38.0,2017-01-13
43,Orange(Nepali) KG,80.0,90.0,85.0,2017-01-13
44,Papaya(Nepali) KG,60.0,70.0,65.0,2017-01-13
45,Parseley KG,90.0,100.0,95.0,2017-01-13
46,Pear(Local) KG,100.0,110.0,105.0,2017-01-13
47,Pineapple 1 Pc,100.0,110.0,105.0,2017-01-13
