,Product,Minimum,Maximum,Average,Date
86,Raddish White(Local) KG,15,20,18.33,2023-01-05
87,Red Cabbbage KG,60,70,66.67,2023-01-05
88,Sarifa KG,220,250,235,2023-01-05
89,Smooth Gourd KG,90,100,96.67,2023-01-05
90,Spinach Leaf KG,70,80,76.67,2023-01-05
91,Squash(Long) KG,25,30,27.5,2023-01-05
92,Squash(Round) KG,25,30,27.5,2023-01-05
93,Strawberry KG,400,500,450,2023-01-05
94,Sugarbeet KG,60,70,66.67,2023-01-05
95,Sweet Orange KG,150,180,170,2023-01-05
96,Sweet Potato KG,50,60,56.67,2023-01-05
97,Sword Bean KG,30,35,33,2023-01-05
98,Tamarind KG,140,150,146.67,2023-01-05
99,Tofu KG,120,130,126.67,2023-01-05
100,Tomato Big(Indian) KG,40,50,46.67,2023-01-05
101,Tomato Big(Nepali) KG,40,50,46.67,2023-01-05
102,Tomato Small(Indian) KG,30,40,35,2023-01-05
103,Tomato Small(Local) KG,15,25,20,2023-01-05
104,Tomato Small(Terai) KG,30,40,35,2023-01-05
105,Tomato Small(Tunnel) KG,17,25,20,2023-01-05
106,Tree Tomato Kg,80,90,86.67,2023-01-05
107,Turnip KG,40,50,46.67,2023-01-05
108,Turnip A KG,60,70,66.67,2023-01-05
109,Water Melon(Green) KG,40,50,46.67,2023-01-05
110,Yam KG,50,60,56.67,2023-01-05
0,Amla KG,60,70,66.67,2023-01-06
1,Apple(Fuji) KG,240,280,260,2023-01-06
2,Arum KG,40,50,46.67,2023-01-06
3,Asparagus KG,0,0,0,2023-01-06
4,Avocado KG,250,300,275,2023-01-06
5,Bakula KG,50,60,56.67,2023-01-06
6,Bamboo Shoot KG,90,100,96.67,2023-01-06
7,Banana Per Dozen,120,130,126.67,2023-01-06
8,Barela KG,60,70,65,2023-01-06
9,Bitter Gourd KG,90,100,95,2023-01-06
10,Bottle Gourd KG,50,60,56.67,2023-01-06
11,Brd Leaf Mustard KG,50,60,56.67,2023-01-06
12,Brinjal Long KG,40,50,45,2023-01-06
13,Brinjal Round KG,50,60,55,2023-01-06
14,Brocauli KG,50,60,56.67,2023-01-06
15,Cabbage KG,20,25,23.33,2023-01-06
16,Cabbage(Local) KG,20,25,22.5,2023-01-06
17,Cabbage(Terai) KG,20,25,23.33,2023-01-06
18,Capsicum KG,50,60,55,2023-01-06
19,Carrot(Local) KG,50,60,55,2023-01-06
20,Cauli Local KG,30,40,35,2023-01-06
21,Cauli Local(Jyapu) KG,40,50,46.67,2023-01-06
22,Cauli Terai KG,25,30,28.33,2023-01-06
23,Celery KG,250,300,275,2023-01-06
24,Chilli Dry KG,420,450,435,2023-01-06
25,Chilli Green KG,70,80,76.67,2023-01-06
26,Chilli Green(Akbare) KG,500,600,550,2023-01-06
27,Chilli Green(Bullet) KG,60,70,66.67,2023-01-06
28,Chilli Green(Machhe) KG,80,90,86.67,2023-01-06
29,Christophine KG,40,50,45,2023-01-06
30,Clive Dry KG,250,300,275,2023-01-06
31,Clive Green KG,80,100,90,2023-01-06
32,Coriander Green KG,80,100,90,2023-01-06
33,Cow pea(Long) KG,110,120,116.67,2023-01-06
34,Cowpea(Short) KG,50,60,56.67,2023-01-06
35,Cress Leaf KG,80,90,86.67,2023-01-06
36,Cucumber(Hybrid) KG,30,40,36.67,2023-01-06
37,Cucumber(Local) KG,55,65,60,2023-01-06
38,Drumstick KG,200,220,210,2023-01-06
39,Fennel Leaf KG,80,90,86.67,2023-01-06
40,Fenugreek Leaf KG,80,90,86.67,2023-01-06
41,Fish Fresh(Bachuwa) KG,240,250,245,2023-01-06
42,Fish Fresh(Chhadi) KG,240,250,246.67,2023-01-06
43,Fish Fresh(Mungari) KG,260,270,266.67,2023-01-06
44,Fish Fresh(Rahu) KG,320,330,325,2023-01-06
45,French Bean(Hybrid) KG,70,80,76.67,2023-01-06
46,French Bean(Local) KG,60,70,66.67,2023-01-06
47,French Bean(Rajma) KG,100,110,103.33,2023-01-06
48,Garlic Dry Chinese KG,170,180,176.67,2023-01-06
49,Garlic Dry Nepali KG,90,100,96.67,2023-01-06
50,Garlic Green KG,120,130,123.33,2023-01-06
51,Ginger KG,60,70,65,2023-01-06
52,Grapes(Black) KG,300,320,310,2023-01-06
53,Grapes(Green) KG,200,220,210,2023-01-06
54,Green Peas KG,50,60,55,2023-01-06
55,Guava KG,100,120,110,2023-01-06
56,Gundruk KG,250,300,275,2023-01-06
57,Jack Fruit KG,110,120,116.67,2023-01-06
58,Kinnow KG,110,130,120,2023-01-06
59,Kiwi KG,150,200,175,2023-01-06
60,Knolkhol KG,50,60,56.67,2023-01-06
61,Lemon KG,40,50,46.67,2023-01-06
62,Lettuce KG,30,40,35,2023-01-06
63,Lime KG,100,120,110,2023-01-06
64,Mandarin KG,220,250,235,2023-01-06
65,Mint KG,200,250,225,2023-01-06
66,Mombin KG,90,100,96.67,2023-01-06
67,Mushroom(Button) KG,280,330,306,2023-01-06
68,Mushroom(Kanya) KG,140,180,156,2023-01-06
69,Mustard Leaf KG,30,40,36.67,2023-01-06
70,Okara KG,90,100,95,2023-01-06
71,Onion Dry (Indian) KG,44,46,45,2023-01-06
72,Onion Green KG,50,60,56.67,2023-01-06
73,Orange(Nepali) KG,100,120,110,2023-01-06
74,Papaya(Indian) KG,80,90,86.67,2023-01-06
75,Papaya(Nepali) KG,70,80,76.67,2023-01-06
76,Parseley KG,250,300,275,2023-01-06
77,Pear(Chinese) KG,220,250,235,2023-01-06
78,Pineapple 1 Pc,150,180,165,2023-01-06
79,Pointed Gourd(Terai) KG,120,140,130,2023-01-06
80,Pomegranate KG,300,350,325,2023-01-06
81,Potato Red KG,36,40,38.4,2023-01-06
82,Potato Red(Indian) KG,28,30,29,2023-01-06
83,Potato White KG,24,26,25,2023-01-06
84,Pumpkin KG,30,40,36.25,2023-01-06
85,Raddish Red KG,40,50,46.67,2023-01-06
86,Raddish White(Hybrid) KG,25,30,28.33,2023-01-06
87,Raddish White(Local) KG,15,20,17.5,2023-01-06
88,Red Cabbbage KG,70,80,75,2023-01-06
89,Sarifa KG,250,280,265,2023-01-06
90,Smooth Gourd KG,90,100,95,2023-01-06
91,Spinach Leaf KG,80,90,86.67,2023-01-06
92,Squash(Long) KG,20,25,22.5,2023-01-06
93,Squash(Round) KG,25,30,28.33,2023-01-06
94,Strawberry KG,400,500,450,2023-01-06
95,Sugarbeet KG,60,70,66.67,2023-01-06
96,Sweet Orange KG,150,180,165,2023-01-06
97,Sweet Potato KG,50,60,56.67,2023-01-06
98,Sword Bean KG,30,35,32.5,2023-01-06
99,Tamarind KG,140,150,146.67,2023-01-06
100,Tofu KG,120,130,126.67,2023-01-06
101,Tomato Big(Indian) KG,30,40,36.67,2023-01-06
102,Tomato Big(Nepali) KG,30,40,36.67,2023-01-06
103,Tomato Small(Indian) KG,30,35,32.5,2023-01-06
104,Tomato Small(Local) KG,15,22,18.4,2023-01-06
105,Tomato Small(Terai) KG,30,40,34,2023-01-06
106,Tomato Small(Tunnel) KG,17,25,20.8,2023-01-06
107,Tree Tomato Kg,80,90,86.67,2023-01-06
108,Turnip KG,40,50,46.67,2023-01-06
109,Turnip A KG,60,70,66.67,2023-01-06
110,Water Melon(Green) KG,40,50,46.67,2023-01-06
111,Yam KG,60,70,66.67,2023-01-06
0,Amla KG,60,70,65,2023-01-07
1,Apple(Fuji) KG,240,280,260,2023-01-07
2,Arum KG,40,50,45,2023-01-07
3,Asparagus KG,0,0,0,2023-01-07
4,Avocado KG,250,300,275,2023-01-07
5,Bakula KG,60,70,66.67,2023-01-07
6,Bamboo Shoot KG,90,100,96.67,2023-01-07
7,Banana Per Dozen,120,130,126.67,2023-01-07
8,Barela KG,60,70,65,2023-01-07
9,Bitter Gourd KG,100,120,112.5,2023-01-07
10,Bottle Gourd KG,50,60,56.67,2023-01-07
11,Brd Leaf Mustard KG,60,70,65,2023-01-07
12,Brinjal Long KG,40,50,45,2023-01-07
13,Brinjal Round KG,50,60,56.67,2023-01-07
14,Brocauli KG,50,60,55,2023-01-07
15,Cabbage KG,20,25,22.5,2023-01-07
16,Cabbage(Local) KG,20,25,23,2023-01-07
17,Cabbage(Terai) KG,20,25,22.5,2023-01-07
18,Capsicum KG,50,60,55,2023-01-07
19,Carrot(Local) KG,50,60,55,2023-01-07
20,Cauli Local KG,35,45,39,2023-01-07
21,Cauli Local(Jyapu) KG,45,55,50,2023-01-07
22,Cauli Terai KG,30,35,32.33,2023-01-07
23,Celery KG,200,250,225,2023-01-07
24,Chilli Dry KG,420,450,435,2023-01-07
25,Chilli Green KG,70,80,75,2023-01-07
26,Chilli Green(Akbare) KG,500,600,550,2023-01-07
27,Chilli Green(Bullet) KG,60,70,66.67,2023-01-07
28,Chilli Green(Machhe) KG,80,90,86.67,2023-01-07
29,Christophine KG,40,50,45,2023-01-07
30,Clive Dry KG,250,300,275,2023-01-07
31,Clive Green KG,80,100,90,2023-01-07
32,Coriander Green KG,80,100,90,2023-01-07
33,Cowpea(Short) KG,50,60,56.67,2023-01-07
34,Cress Leaf KG,80,90,86.67,2023-01-07
35,Cucumber(Hybrid) KG,30,40,36.67,2023-01-07
36,Cucumber(Local) KG,60,70,65,2023-01-07
37,Fennel Leaf KG,80,90,86.67,2023-01-07
38,Fenugreek Leaf KG,80,90,86.67,2023-01-07
39,Fish Fresh(Bachuwa) KG,240,250,246.67,2023-01-07
40,Fish Fresh(Chhadi) KG,240,250,246.67,2023-01-07
41,Fish Fresh(Mungari) KG,260,270,266.67,2023-01-07
42,Fish Fresh(Rahu) KG,320,330,326.67,2023-01-07
43,French Bean(Hybrid) KG,70,80,76.67,2023-01-07
44,French Bean(Local) KG,60,70,65,2023-01-07
45,French Bean(Rajma) KG,100,110,105,2023-01-07
46,Garlic Dry Chinese KG,170,180,175,2023-01-07
47,Garlic Dry Nepali KG,100,110,106.67,2023-01-07
48,Garlic Green KG,120,130,125,2023-01-07
49,Ginger KG,60,70,66.67,2023-01-07
50,Grapes(Black) KG,300,320,310,2023-01-07
51,Grapes(Green) KG,200,220,210,2023-01-07
52,Green Peas KG,40,50,45,2023-01-07
53,Guava KG,100,120,113.33,2023-01-07
54,Gundruk KG,250,300,276.67,2023-01-07
55,Jack Fruit KG,110,120,116.67,2023-01-07
56,Kinnow KG,120,150,130,2023-01-07
57,Kiwi KG,150,200,175,2023-01-07
58,Knolkhol KG,50,60,56.67,2023-01-07
59,Lemon KG,40,50,46.67,2023-01-07
60,Lettuce KG,30,40,36.67,2023-01-07
61,Lime KG,100,110,105,2023-01-07
62,Mandarin KG,220,250,235,2023-01-07
63,Mint KG,250,300,283.33,2023-01-07
64,Mombin KG,90,100,96.67,2023-01-07
65,Mushroom(Button) KG,300,350,324,2023-01-07
66,Mushroom(Kanya) KG,150,180,168,2023-01-07
67,Mustard Leaf KG,30,40,36.67,2023-01-07
68,Okara KG,110,120,115,2023-01-07
69,Onion Dry (Indian) KG,44,46,45,2023-01-07
70,Onion Green KG,35,40,37.5,2023-01-07
71,Orange(Nepali) KG,100,120,110,2023-01-07
72,Papaya(Indian) KG,80,90,86.67,2023-01-07
73,Papaya(Nepali) KG,70,80,76.67,2023-01-07
74,Parseley KG,250,300,275,2023-01-07
75,Pear(Chinese) KG,220,250,235,2023-01-07
76,Pineapple 1 Pc,150,180,165,2023-01-07
77,Pomegranate KG,300,350,333.33,2023-01-07
78,Potato Red KG,35,40,37.5,2023-01-07
79,Potato Red(Indian) KG,25,28,26.4,2023-01-07
80,Potato White KG,24,26,25,2023-01-07
81,Pumpkin KG,30,40,35,2023-01-07
82,Raddish Red KG,40,50,46.67,2023-01-07
83,Raddish White(Hybrid) KG,25,30,28.33,2023-01-07
84,Raddish White(Local) KG,15,20,17.5,2023-01-07
85,Red Cabbbage KG,70,80,76.67,2023-01-07
86,Spinach Leaf KG,80,90,86.67,2023-01-07
87,Squash(Long) KG,20,25,22.5,2023-01-07
88,Squash(Round) KG,20,25,22.5,2023-01-07
89,Strawberry KG,400,500,450,2023-01-07
90,Sugarbeet KG,60,70,66.67,2023-01-07
91,Sweet Orange KG,150,180,170,2023-01-07
92,Sweet Potato KG,50,60,56.67,2023-01-07
93,Sword Bean KG,30,40,34,2023-01-07
94,Tamarind KG,140,150,146.67,2023-01-07
95,Tofu KG,120,130,126.67,2023-01-07
96,Tomato Big(Indian) KG,40,50,45,2023-01-07
97,Tomato Big(Nepali) KG,40,50,45,2023-01-07
98,Tomato Small(Indian) KG,28,35,31.6,2023-01-07
99,Tomato Small(Local) KG,15,25,19,2023-01-07
100,Tomato Small(Terai) KG,30,40,34,2023-01-07
101,Tomato Small(Tunnel) KG,17,25,19.8,2023-01-07
102,Tree Tomato Kg,80,90,86.67,2023-01-07
103,Turnip KG,40,50,45,2023-01-07
104,Turnip A KG,60,70,66.67,2023-01-07
105,Water Melon(Green) KG,40,50,46.67,2023-01-07
106,Yam KG,60,70,66.67,2023-01-07
0,Amla KG,60,70,65,2023-01-08
1,Apple(Fuji) KG,240,280,260,2023-01-08
2,Arum KG,40,50,45,2023-01-08
3,Asparagus KG,0,0,0,2023-01-08
4,Avocado KG,250,300,275,2023-01-08
5,Bakula KG,60,70,65,2023-01-08
6,Bamboo Shoot KG,90,100,95,2023-01-08
7,Banana Per Dozen,120,130,125,2023-01-08
8,Barela KG,50,60,55,2023-01-08
9,Bitter Gourd KG,100,120,110,2023-01-08
10,Bottle Gourd KG,50,60,55,2023-01-08
11,Brd Leaf Mustard KG,60,70,65,2023-01-08
12,Brinjal Long KG,40,50,45,2023-01-08
13,Brinjal Round KG,50,60,55,2023-01-08
14,Brocauli KG,50,60,55,2023-01-08
15,Cabbage KG,20,25,22.33,2023-01-08
16,Cabbage(Local) KG,20,25,22.33,2023-01-08
17,Cabbage(Terai) KG,20,25,22.33,2023-01-08
18,Capsicum KG,50,60,55,2023-01-08
19,Carrot(Local) KG,50,60,55,2023-01-08
20,Cauli Local KG,30,40,35,2023-01-08
21,Cauli Local(Jyapu) KG,40,50,45,2023-01-08
22,Cauli Terai KG,30,35,32.67,2023-01-08
23,Celery KG,200,250,225,2023-01-08
24,Chilli Dry KG,420,450,435,2023-01-08
25,Chilli Green KG,70,80,75,2023-01-08
26,Chilli Green(Akbare) KG,500,600,550,2023-01-08
27,Chilli Green(Bullet) KG,60,70,65,2023-01-08
28,Chilli Green(Machhe) KG,80,90,85,2023-01-08
29,Christophine KG,40,50,45,2023-01-08
30,Clive Dry KG,250,300,275,2023-01-08
31,Clive Green KG,80,90,85,2023-01-08
32,Coriander Green KG,70,80,75,2023-01-08
33,Cowpea(Short) KG,50,60,55,2023-01-08
34,Cress Leaf KG,80,90,85,2023-01-08
35,Cucumber(Hybrid) KG,30,40,35,2023-01-08
36,Cucumber(Local) KG,60,70,65,2023-01-08
37,Fennel Leaf KG,80,90,85,2023-01-08
38,Fenugreek Leaf KG,80,90,85,2023-01-08
39,Fish Fresh(Bachuwa) KG,240,250,245,2023-01-08
40,Fish Fresh(Chhadi) KG,240,250,245,2023-01-08
41,Fish Fresh(Mungari) KG,260,270,265,2023-01-08
42,Fish Fresh(Rahu) KG,320,330,325,2023-01-08
43,French Bean(Hybrid) KG,70,80,75,2023-01-08
44,French Bean(Local) KG,60,70,65,2023-01-08
45,French Bean(Rajma) KG,100,110,105,2023-01-08
46,Garlic Dry Chinese KG,170,180,175,2023-01-08
47,Garlic Dry Nepali KG,100,110,105,2023-01-08
48,Garlic Green KG,120,130,125,2023-01-08
49,Ginger KG,60,70,65,2023-01-08
50,Grapes(Black) KG,300,320,310,2023-01-08
51,Grapes(Green) KG,200,220,210,2023-01-08
52,Green Peas KG,40,50,45,2023-01-08
53,Guava KG,100,120,110,2023-01-08
54,Gundruk KG,250,300,275,2023-01-08
55,Jack Fruit KG,110,120,115,2023-01-08
56,Kinnow KG,120,150,135,2023-01-08
57,Kiwi KG,150,200,175,2023-01-08
58,Knolkhol KG,50,60,55,2023-01-08
59,Lemon KG,40,50,45,2023-01-08
60,Lettuce KG,30,40,35,2023-01-08
61,Lime KG,100,110,105,2023-01-08
62,Mandarin KG,220,250,235,2023-01-08
63,Mint KG,250,300,275,2023-01-08
64,Mombin KG,90,100,95,2023-01-08
65,Mushroom(Button) KG,300,350,326.67,2023-01-08
66,Mushroom(Kanya) KG,150,180,163.33,2023-01-08
67,Mustard Leaf KG,30,40,35,2023-01-08
68,Okara KG,90,100,95,2023-01-08
69,Onion Dry (Indian) KG,44,46,45,2023-01-08
70,Onion Green KG,40,50,45,2023-01-08
71,Orange(Nepali) KG,100,120,110,2023-01-08
72,Papaya(Indian) KG,80,90,85,2023-01-08
73,Papaya(Nepali) KG,70,80,75,2023-01-08
74,Parseley KG,250,300,275,2023-01-08
75,Pear(Chinese) KG,220,250,235,2023-01-08
76,Pineapple 1 Pc,150,180,165,2023-01-08
77,Pomegranate KG,300,350,325,2023-01-08
78,Potato Red KG,35,40,37.67,2023-01-08
79,Potato Red(Indian) KG,25,28,26.33,2023-01-08
80,Potato White KG,24,26,25,2023-01-08
81,Pumpkin KG,30,40,35,2023-01-08
82,Raddish Red KG,40,50,45,2023-01-08
83,Raddish White(Hybrid) KG,25,30,27.67,2023-01-08
84,Raddish White(Local) KG,20,25,22.33,2023-01-08
85,Red Cabbbage KG,70,80,75,2023-01-08
86,Spinach Leaf KG,80,90,85,2023-01-08
87,Squash(Long) KG,20,25,22.33,2023-01-08
88,Squash(Round) KG,20,25,22.33,2023-01-08
89,Strawberry KG,400,500,450,2023-01-08
90,Sugarbeet KG,60,70,65,2023-01-08
91,Sweet Orange KG,150,180,165,2023-01-08
92,Sweet Potato KG,50,60,55,2023-01-08
93,Sword Bean KG,30,40,35,2023-01-08
94,Tamarind KG,140,150,145,2023-01-08
95,Tofu KG,120,130,125,2023-01-08
96,Tomato Big(Indian) KG,40,50,45,2023-01-08
97,Tomato Big(Nepali) KG,40,50,45,2023-01-08
98,Tomato Small(Indian) KG,30,40,35,2023-01-08
99,Tomato Small(Local) KG,15,25,20,2023-01-08
100,Tomato Small(Terai) KG,30,40,35,2023-01-08
101,Tomato Small(Tunnel) KG,17,25,20.67,2023-01-08
102,Tree Tomato Kg,80,90,85,2023-01-08
103,Turnip KG,40,50,45,2023-01-08
104,Turnip A KG,60,70,65,2023-01-08
105,Water Melon(Green) KG,40,50,45,2023-01-08
106,Yam KG,60,70,65,2023-01-08
0,Amla KG,60,70,66.67,2023-01-09
1,Apple(Fuji) KG,240,280,260,2023-01-09
2,Arum KG,40,50,46.67,2023-01-09
3,Asparagus KG,0,0,0,2023-01-09
4,Avocado KG,250,300,275,2023-01-09
5,Bakula KG,60,70,66.67,2023-01-09
6,Bamboo Shoot KG,90,100,96.67,2023-01-09
7,Banana Per Dozen,120,130,126.67,2023-01-09
8,Barela KG,60,70,66.67,2023-01-09
9,Bitter Gourd KG,100,110,105,2023-01-09
10,Bottle Gourd KG,60,70,66.67,2023-01-09
11,Brd Leaf Mustard KG,60,70,65,2023-01-09
12,Brinjal Long KG,50,60,55,2023-01-09
13,Brinjal Round KG,50,60,55,2023-01-09
14,Brocauli KG,60,70,65,2023-01-09
15,Cabbage KG,20,25,23.33,2023-01-09
16,Cabbage(Local) KG,20,25,22.5,2023-01-09
17,Cabbage(Terai) KG,20,25,22.5,2023-01-09
18,Capsicum KG,50,60,55,2023-01-09
19,Carrot(Local) KG,50,60,55,2023-01-09
20,Cauli Local KG,40,50,45,2023-01-09
21,Cauli Local(Jyapu) KG,50,60,56.67,2023-01-09
22,Cauli Terai KG,28,35,31,2023-01-09
23,Celery KG,200,250,225,2023-01-09
24,Chilli Dry KG,420,450,440,2023-01-09
25,Chilli Green KG,70,80,76.67,2023-01-09
26,Chilli Green(Akbare) KG,500,600,550,2023-01-09
27,Chilli Green(Bullet) KG,60,70,66.67,2023-01-09
28,Chilli Green(Machhe) KG,80,90,85,2023-01-09
29,Christophine KG,40,50,46.67,2023-01-09
30,Clive Dry KG,250,300,275,2023-01-09
31,Clive Green KG,90,100,95,2023-01-09
32,Coriander Green KG,90,100,95,2023-01-09
33,Cow pea(Long) KG,100,110,107.5,2023-01-09
34,Cowpea(Short) KG,50,60,56.67,2023-01-09
35,Cress Leaf KG,90,100,96.67,2023-01-09
36,Cucumber(Hybrid) KG,35,40,38.33,2023-01-09
37,Cucumber(Local) KG,60,70,65,2023-01-09
38,Fennel Leaf KG,90,100,95,2023-01-09
39,Fenugreek Leaf KG,90,100,96.67,2023-01-09
40,Fish Fresh(Bachuwa) KG,240,250,245,2023-01-09
41,Fish Fresh(Chhadi) KG,240,250,245,2023-01-09
42,Fish Fresh(Mungari) KG,260,280,270,2023-01-09
43,Fish Fresh(Rahu) KG,320,340,330,2023-01-09
44,French Bean(Hybrid) KG,70,80,75,2023-01-09
45,French Bean(Local) KG,60,70,65,2023-01-09
46,French Bean(Rajma) KG,90,100,96.67,2023-01-09
47,Garlic Dry Chinese KG,170,180,175,2023-01-09
48,Garlic Dry Nepali KG,100,110,106.67,2023-01-09
49,Garlic Green KG,110,130,120,2023-01-09
50,Ginger KG,60,70,65,2023-01-09
51,Grapes(Black) KG,300,320,310,2023-01-09
52,Grapes(Green) KG,180,200,193.33,2023-01-09
53,Green Peas KG,40,50,45,2023-01-09
54,Guava KG,100,120,113.33,2023-01-09
55,Gundruk KG,250,300,283.33,2023-01-09
56,Jack Fruit KG,110,120,115,2023-01-09
57,Kinnow KG,110,120,116.67,2023-01-09
58,Kiwi KG,150,200,183.33,2023-01-09
59,Knolkhol KG,50,60,56.67,2023-01-09
60,Lemon KG,40,50,46.67,2023-01-09
61,Lettuce KG,30,40,36.67,2023-01-09
62,Lime KG,90,110,100,2023-01-09
63,Mandarin KG,220,250,235,2023-01-09
64,Mint KG,250,280,265,2023-01-09
65,Mombin KG,110,120,116.67,2023-01-09
66,Mushroom(Button) KG,280,320,300,2023-01-09
67,Mushroom(Kanya) KG,160,180,170,2023-01-09
68,Mustard Leaf KG,40,50,45,2023-01-09
69,Okara KG,100,110,106.67,2023-01-09
70,Onion Dry (Indian) KG,44,45,44.5,2023-01-09
71,Onion Green KG,60,70,65,2023-01-09
72,Orange(Nepali) KG,100,120,110,2023-01-09
73,Papaya(Indian) KG,80,90,86.67,2023-01-09
74,Papaya(Nepali) KG,70,80,76.67,2023-01-09
75,Parseley KG,250,300,275,2023-01-09
76,Pear(Chinese) KG,220,250,235,2023-01-09
77,Pineapple 1 Pc,150,160,155,2023-01-09
78,Pointed Gourd(Terai) KG,120,150,135,2023-01-09
79,Pomegranate KG,300,320,310,2023-01-09
80,Potato Red KG,35,40,38.2,2023-01-09
81,Potato Red(Indian) KG,26,28,27,2023-01-09
82,Potato White KG,24,26,25,2023-01-09
83,Pumpkin KG,30,40,35,2023-01-09
84,Raddish Red KG,30,40,36.67,2023-01-09
85,Raddish White(Hybrid) KG,25,30,28.33,2023-01-09
86,Raddish White(Local) KG,15,20,17.5,2023-01-09
87,Red Cabbbage KG,80,90,85,2023-01-09
88,Spinach Leaf KG,90,100,96.67,2023-01-09
89,Squash(Long) KG,20,25,22.5,2023-01-09
90,Squash(Round) KG,20,25,22.5,2023-01-09
91,Strawberry KG,400,500,450,2023-01-09
92,Sugarbeet KG,70,80,76.67,2023-01-09
93,Sugarcane Per Piece,80,90,86.67,2023-01-09
94,Sweet Orange KG,150,180,163.33,2023-01-09
95,Sweet Potato KG,50,60,56.67,2023-01-09
96,Sword Bean KG,35,40,37.5,2023-01-09
97,Tamarind KG,140,150,146.67,2023-01-09
98,Tofu KG,120,130,126.67,2023-01-09
99,Tomato Big(Indian) KG,40,50,45,2023-01-09
100,Tomato Big(Nepali) KG,40,50,45,2023-01-09
101,Tomato Small(Indian) KG,25,30,27.5,2023-01-09
102,Tomato Small(Local) KG,15,25,20,2023-01-09
103,Tomato Small(Terai) KG,30,40,35,2023-01-09
104,Tomato Small(Tunnel) KG,17,25,21.4,2023-01-09
105,Tree Tomato Kg,90,100,96.67,2023-01-09
106,Turnip KG,40,50,46.67,2023-01-09
107,Turnip A KG,50,60,56.67,2023-01-09
108,Water Melon(Green) KG,35,45,40,2023-01-09
109,Yam KG,60,70,66.67,2023-01-09
0,Amla KG,60,70,66.67,2023-01-10
1,Apple(Fuji) KG,240,280,260,2023-01-10
2,Arum KG,30,40,36.67,2023-01-10
3,Asparagus KG,0,0,0,2023-01-10
4,Avocado KG,250,300,283.33,2023-01-10
5,Bakula KG,60,70,66.67,2023-01-10
6,Bamboo Shoot KG,90,100,96.67,2023-01-10
7,Banana Per Dozen,120,130,126.67,2023-01-10
8,Barela KG,50,60,56.67,2023-01-10
9,Bitter Gourd KG,110,130,120,2023-01-10
10,Bottle Gourd KG,60,70,66.67,2023-01-10
11,Brd Leaf Mustard KG,70,80,76.67,2023-01-10
12,Brinjal Long KG,45,50,48.33,2023-01-10
13,Brinjal Round KG,50,60,55,2023-01-10
14,Brocauli KG,60,70,66.67,2023-01-10
15,Cabbage KG,20,25,22.5,2023-01-10
16,Cabbage(Local) KG,20,25,22.5,2023-01-10
17,Cabbage(Terai) KG,20,25,23.33,2023-01-10
18,Capsicum KG,50,60,55,2023-01-10
19,Carrot(Local) KG,50,60,55,2023-01-10
20,Carrot(Terai) KG,40,50,46.67,2023-01-10
21,Cauli Local KG,40,50,45,2023-01-10
22,Cauli Local(Jyapu) KG,50,60,55,2023-01-10
23,Cauli Terai KG,30,40,35,2023-01-10
24,Celery KG,200,250,225,2023-01-10
25,Chilli Dry KG,420,450,440,2023-01-10
26,Chilli Green KG,70,80,76.67,2023-01-10
27,Chilli Green(Akbare) KG,500,600,550,2023-01-10
28,Chilli Green(Bullet) KG,70,80,76.67,2023-01-10
29,Chilli Green(Machhe) KG,70,80,76.67,2023-01-10
30,Christophine KG,50,60,56.67,2023-01-10
31,Clive Dry KG,250,300,275,2023-01-10
32,Clive Green KG,90,100,95,2023-01-10
33,Coriander Green KG,80,100,90,2023-01-10
34,Cowpea(Short) KG,50,60,56.67,2023-01-10
35,Cress Leaf KG,90,100,96.67,2023-01-10
36,Cucumber(Hybrid) KG,40,50,46.67,2023-01-10
37,Cucumber(Local) KG,80,90,86,2023-01-10
38,Fennel Leaf KG,90,100,96.67,2023-01-10
39,Fenugreek Leaf KG,90,100,96.67,2023-01-10
40,Fish Fresh(Bachuwa) KG,240,250,246.67,2023-01-10
41,Fish Fresh(Chhadi) KG,240,250,246.67,2023-01-10
42,Fish Fresh(Mungari) KG,260,270,266.67,2023-01-10
43,Fish Fresh(Rahu) KG,320,330,326.67,2023-01-10
44,French Bean(Hybrid) KG,70,80,76.67,2023-01-10
45,French Bean(Local) KG,60,70,66.67,2023-01-10
46,French Bean(Rajma) KG,90,100,96.67,2023-01-10
47,Garlic Dry Chinese KG,170,180,176.67,2023-01-10
48,Garlic Dry Nepali KG,100,110,106.67,2023-01-10
49,Garlic Green KG,110,120,116.67,2023-01-10
50,Ginger KG,60,70,66.67,2023-01-10
51,Grapes(Black) KG,300,320,310,2023-01-10
52,Grapes(Green) KG,180,200,186.67,2023-01-10
53,Green Peas KG,50,60,55,2023-01-10
54,Guava KG,100,120,113.33,2023-01-10
55,Gundruk KG,250,300,275,2023-01-10
56,Jack Fruit KG,110,120,115,2023-01-10
57,Kinnow KG,110,130,120,2023-01-10
58,Kiwi KG,150,200,175,2023-01-10
59,Knolkhol KG,50,60,56.67,2023-01-10
60,Lemon KG,40,50,46.67,2023-01-10
61,Lettuce KG,30,40,36.67,2023-01-10
62,Lime KG,90,110,100,2023-01-10
63,Mandarin KG,220,250,240,2023-01-10
64,Mint KG,250,300,275,2023-01-10
65,Mombin KG,120,130,126.67,2023-01-10
66,Mushroom(Button) KG,300,350,325,2023-01-10
67,Mushroom(Kanya) KG,150,180,162.5,2023-01-10
